EmpID,FirstName,LastName,StartDate,ExitDate,EmployeeStatus,EmployeeType,EmployeeClassificationType,DepartmentType,DOB,JobFunctionDescription,GenderCode,Education,Age,Experience,Salary,Attrition
2020,Angelique,Mathis,2021+AC0-05+AC0-08,2022+AC0-08+AC0-05,Active,Part+AC0-Time,Full+AC0-Time,Production       ,1946+AC0-02+AC0-14,Billing,Female,Master's,79,4,39000,Yes
2021,Marlee,Woods,2022+AC0-11+AC0-29,,Active,Part+AC0-Time,Temporary,Production       ,1955+AC0-12+AC0-11,Foreman,Female,PhD,69,2,41400,No
2022,Jocelyn,Valentine,2019+AC0-05+AC0-24,,Active,Contract,Part+AC0-Time,Production       ,1941+AC0-08+AC0-30,Operator,Female,Bachelor's,83,6,34800,No
2023,Sophie,Moran,2022+AC0-01+AC0-29,2022+AC0-04+AC0-23,Active,Part+AC0-Time,Part+AC0-Time,Production       ,1962+AC0-08+AC0-04,Foreman,Female,Bachelor's,63,3,29400,Yes
2024,Yair,Snyder,2021+AC0-07+AC0-06,2022+AC0-03+AC0-14,Active,Full+AC0-Time,Full+AC0-Time,Production       ,1991+AC0-03+AC0-25,Coordinator,Female,Bachelor's,34,4,31200,Yes
2025,Shamar,Herman,2021+AC0-01+AC0-29,2023+AC0-02+AC0-12,Active,Part+AC0-Time,Temporary,Production       ,1975+AC0-04+AC0-11,Laborer,Female,Master's,50,4,45000,Yes
2026,Ishaan,Schaefer,2023+AC0-05+AC0-13,2023+AC0-06+AC0-10,Active,Contract,Full+AC0-Time,Production       ,1970+AC0-02+AC0-26,Locator,Female,Bachelor's,55,2,27600,Yes
2027,Liam,Figueroa,2019+AC0-05+AC0-22,,Active,Part+AC0-Time,Full+AC0-Time,Production       ,1974+AC0-08+AC0-04,Engineer,Female,High School,51,6,37000,No
2028,Linda,Combs,2021+AC0-09+AC0-30,2021+AC0-11+AC0-14,Voluntarily Terminated,Full+AC0-Time,Temporary,Production       ,1981+AC0-05+AC0-02,Tower Hand,Female,Bachelor's,44,3,29400,Yes
2029,Marilyn,Moss,2019+AC0-09+AC0-09,,Active,Contract,Full+AC0-Time,Production       ,1943+AC0-10+AC0-23,Billing,Female,Bachelor's,81,5,33000,No
2030,Yuliana,Nelson,2019+AC0-04+AC0-26,2019+AC0-05+AC0-13,Active,Full+AC0-Time,Full+AC0-Time,Production       ,1982+AC0-08+AC0-13,Operator,Female,Bachelor's,42,6,34800,Yes
2031,August,Wiley,2022+AC0-02+AC0-19,2023+AC0-04+AC0-05,Active,Full+AC0-Time,Full+AC0-Time,Production       ,1977+AC0-06+AC0-16,Manager,Male,PhD,48,3,62100,Yes
2032,Lindsay,Pennington,2022+AC0-04+AC0-16,2022+AC0-12+AC0-25,Active,Contract,Part+AC0-Time,Production       ,1996+AC0-11+AC0-05,Technician,Male,Master's,28,3,36750,Yes
2033,Nico,Villarreal,2022+AC0-05+AC0-12,,Active,Full+AC0-Time,Full+AC0-Time,Production       ,1991+AC0-01+AC0-28,Laborer,Female,Master's,34,3,42750,No
2034,Jaliyah,Conway,2021+AC0-08+AC0-26,2023+AC0-08+AC0-03,Active,Full+AC0-Time,Part+AC0-Time,Production       ,1947+AC0-01+AC0-19,Driver,Female,PhD,78,3,44100,Yes
2035,Raymond,Gillespie,2020+AC0-06+AC0-06,2021+AC0-11+AC0-23,Active,Full+AC0-Time,Full+AC0-Time,Production       ,2001+AC0-03+AC0-14,Lineman,Female,PhD,24,5,49500,Yes
2036,Joey,Montes,2022+AC0-06+AC0-26,,Active,Contract,Part+AC0-Time,Production       ,1942+AC0-02+AC0-18,Laborer,Female,Bachelor's,83,3,34200,No
2037,Ian,Hester,2021+AC0-01+AC0-09,2022+AC0-05+AC0-14,Active,Contract,Full+AC0-Time,Production       ,1945+AC0-08+AC0-27,Clerk,Female,Bachelor's,79,4,36000,Yes
2038,Weston,Rios,2018+AC0-09+AC0-02,,Active,Part+AC0-Time,Temporary,Production       ,2001+AC0-05+AC0-04,Foreman,Female,PhD,24,6,52200,No
2039,Carson,Pennington,2022+AC0-04+AC0-22,,Active,Full+AC0-Time,Full+AC0-Time,Production       ,1957+AC0-10+AC0-04,Operator,Female,PhD,67,3,44100,No
2040,Brynlee,Crawford,2021+AC0-12+AC0-05,2023+AC0-06+AC0-26,Future Start,Contract,Temporary,Production       ,1949+AC0-12+AC0-04,Lineman,Female,Bachelor's,75,3,29400,Yes
2041,Sanai,Rose,2022+AC0-09+AC0-13,,Active,Part+AC0-Time,Part+AC0-Time,Production       ,1997+AC0-04+AC0-18,Laborer,Female,Master's,28,2,40500,No
2042,Luna,Arroyo,2019+AC0-11+AC0-24,,Active,Part+AC0-Time,Part+AC0-Time,Production       ,1992+AC0-02+AC0-29,Technician,Female,Bachelor's,33,5,33000,No
2043,Lorelai,Hale,2020+AC0-03+AC0-19,,Active,Contract,Part+AC0-Time,Production       ,1967+AC0-09+AC0-21,Technician,Female,Master's,57,5,41250,No
2044,Darrell,Horne,2022+AC0-09+AC0-14,,Active,Contract,Full+AC0-Time,Production       ,1992+AC0-02+AC0-20,Operator,Female,High School,33,2,23000,No
2045,Itzel,Nunez,2021+AC0-09+AC0-21,,Active,Part+AC0-Time,Part+AC0-Time,Production       ,1976+AC0-11+AC0-19,Engineer,Female,High School,48,3,32500,No
2046,Serena,Lutz,2020+AC0-05+AC0-22,,Active,Part+AC0-Time,Part+AC0-Time,Production       ,1948+AC0-10+AC0-26,Manager,Female,Bachelor's,76,5,45000,No
2047,Gwendolyn,Gray,2022+AC0-12+AC0-13,,Active,Contract,Part+AC0-Time,Production       ,1966+AC0-08+AC0-23,Laborer,Female,Master's,58,2,40500,No
2048,Khalil,Lee,2022+AC0-02+AC0-07,,Active,Contract,Part+AC0-Time,Production       ,1995+AC0-04+AC0-06,Laborer,Female,High School,30,3,28500,No
2049,Corinne,Navarro,2020+AC0-10+AC0-06,,Active,Contract,Full+AC0-Time,Production       ,1942+AC0-05+AC0-07,Laborer,Female,Bachelor's,83,4,36000,No
2050,Meadow,Atkins,2022+AC0-01+AC0-11,2022+AC0-12+AC0-16,Active,Full+AC0-Time,Full+AC0-Time,Production       ,1953+AC0-02+AC0-03,Safety,Female,Master's,72,3,36750,Yes
2051,Jaden,Charles,2022+AC0-02+AC0-26,,Active,Part+AC0-Time,Temporary,Production       ,1999+AC0-04+AC0-13,Laborer,Female,High School,26,3,28500,No
2052,Blaine,Contreras,2020+AC0-06+AC0-10,2022+AC0-11+AC0-13,Active,Part+AC0-Time,Part+AC0-Time,Production       ,1956+AC0-05+AC0-12,Laborer,Female,PhD,69,5,56700,Yes
2053,Kolten,Kim,2021+AC0-09+AC0-27,,Active,Part+AC0-Time,Temporary,Production       ,1989+AC0-02+AC0-09,Engineer,Female,High School,36,3,32500,No
2054,Erika,Mata,2018+AC0-10+AC0-25,2021+AC0-10+AC0-15,Active,Contract,Temporary,Production       ,1993+AC0-12+AC0-30,Coordinator,Female,Master's,31,6,43500,Yes
2055,Beau,Olsen,2020+AC0-11+AC0-25,,Active,Contract,Full+AC0-Time,Production       ,1989+AC0-07+AC0-19,Executive,Female,Bachelor's,36,4,31200,No
2056,Kelly,Ellis,2020+AC0-04+AC0-17,2022+AC0-02+AC0-26,Active,Contract,Full+AC0-Time,Production       ,1957+AC0-07+AC0-25,Laborer,Female,PhD,68,5,56700,Yes
2057,Nikhil,Rivas,2021+AC0-04+AC0-15,,Active,Contract,Part+AC0-Time,Production       ,1964+AC0-12+AC0-14,Laborer,Male,PhD,60,4,54000,No
2058,Brady,Boyd,2022+AC0-04+AC0-17,2022+AC0-06+AC0-03,Active,Full+AC0-Time,Temporary,Production       ,1984+AC0-01+AC0-13,Laborer,Male,PhD,41,3,51300,Yes
2059,Alfred,Manning,2023+AC0-07+AC0-29,2023+AC0-08+AC0-06,Voluntarily Terminated,Full+AC0-Time,Temporary,Production       ,1987+AC0-07+AC0-27,Laborer,Female,Bachelor's,38,2,32400,Yes
2060,Angelina,Russell,2023+AC0-01+AC0-26,,Active,Part+AC0-Time,Part+AC0-Time,Production       ,1942+AC0-09+AC0-18,Tower Hand,Female,PhD,82,2,41400,No
2061,King,Garrison,2018+AC0-12+AC0-12,,Active,Full+AC0-Time,Full+AC0-Time,Production       ,1946+AC0-08+AC0-06,Field Project Manager,Female,Master's,78,6,58500,No
2062,Kale,Middleton,2018+AC0-10+AC0-25,,Active,Contract,Temporary,Production       ,1950+AC0-07+AC0-18,Laborer,Female,Master's,75,6,49500,No
2063,Kailyn,Montgomery,2021+AC0-05+AC0-20,,Active,Contract,Full+AC0-Time,Production       ,1944+AC0-03+AC0-26,Groundman,Female,PhD,81,4,46800,No
2064,Philip,Cobb,2020+AC0-08+AC0-28,2020+AC0-12+AC0-26,Active,Part+AC0-Time,Full+AC0-Time,Production       ,1964+AC0-05+AC0-10,Executive,Female,High School,61,4,26000,Yes
2065,Bria,Spence,2020+AC0-05+AC0-10,,Active,Contract,Full+AC0-Time,Production       ,1972+AC0-02+AC0-29,Laborer,Female,PhD,53,5,56700,No
2066,Ellie,Holder,2023+AC0-08+AC0-04,2023+AC0-08+AC0-04,Active,Contract,Full+AC0-Time,Production       ,1989+AC0-05+AC0-25,Manager,Female,High School,36,2,33000,Yes
2067,Denzel,Clark,2022+AC0-04+AC0-22,,Active,Full+AC0-Time,Part+AC0-Time,Production       ,1949+AC0-10+AC0-20,Project Manager,Female,Bachelor's,75,3,41400,No
2068,Sidney,Lewis,2021+AC0-06+AC0-05,,Active,Contract,Part+AC0-Time,Production       ,1962+AC0-09+AC0-07,Laborer,Female,PhD,62,4,54000,No
2069,Simon,Rivers,2022+AC0-06+AC0-29,,Active,Full+AC0-Time,Temporary,Production       ,1991+AC0-12+AC0-25,Manager,Female,PhD,33,3,62100,No
2070,Branson,Schneider,2022+AC0-07+AC0-02,,Active,Contract,Full+AC0-Time,Production       ,1969+AC0-02+AC0-20,Operator,Female,Bachelor's,56,3,29400,No
2071,Maren,Whitehead,2023+AC0-01+AC0-04,,Active,Contract,Full+AC0-Time,Production       ,1977+AC0-05+AC0-14,Laborer,Female,Bachelor's,48,2,32400,No
2072,Gilbert,Hensley,2023+AC0-07+AC0-08,,Active,Contract,Temporary,Production       ,1980+AC0-09+AC0-07,Engineer,Female,Bachelor's,44,2,37200,No
2073,Armani,Barker,2023+AC0-03+AC0-03,2023+AC0-08+AC0-06,Active,Part+AC0-Time,Full+AC0-Time,Production       ,1956+AC0-07+AC0-18,Manager,Female,Master's,69,2,49500,Yes
2074,Tamia,Byrd,2019+AC0-08+AC0-19,,Active,Part+AC0-Time,Full+AC0-Time,Production       ,1967+AC0-11+AC0-25,Supervisor,Female,PhD,57,5,49500,No
2075,Oliver,Richardson,2018+AC0-10+AC0-30,,Active,Contract,Full+AC0-Time,Production       ,1976+AC0-10+AC0-13,Manager,Female,Master's,48,6,58500,No
2076,Nathalia,Larson,2021+AC0-12+AC0-07,2023+AC0-01+AC0-02,Active,Full+AC0-Time,Full+AC0-Time,Production       ,1943+AC0-07+AC0-27,Project Manager,Female,PhD,82,3,62100,Yes
2077,Laurel,Chan,2020+AC0-11+AC0-18,2021+AC0-02+AC0-13,Active,Full+AC0-Time,Temporary,Production       ,1943+AC0-12+AC0-25,Foreman,Female,Bachelor's,81,4,31200,Yes
2078,Alejandra,Barnes,2018+AC0-09+AC0-26,2019+AC0-10+AC0-15,Voluntarily Terminated,Full+AC0-Time,Temporary,Production       ,1986+AC0-10+AC0-26,Laborer,Female,Master's,38,6,49500,Yes
2079,Emilio,Daniel,2022+AC0-06+AC0-19,,Active,Part+AC0-Time,Part+AC0-Time,Production       ,1956+AC0-06+AC0-12,Flagger,Female,Bachelor's,69,3,29400,No
2080,Ellie,Robbins,2022+AC0-09+AC0-15,2023+AC0-02+AC0-14,Active,Contract,Temporary,Production       ,1960+AC0-11+AC0-03,Supervisor,Female,Bachelor's,64,2,27600,Yes
2081,Vicente,Hansen,2020+AC0-05+AC0-09,,Active,Part+AC0-Time,Temporary,Production       ,1988+AC0-06+AC0-08,Supervisor,Female,PhD,37,5,49500,No
2082,Jordan,Kemp,2021+AC0-02+AC0-17,,Active,Contract,Temporary,Production       ,1961+AC0-01+AC0-08,Laborer,Male,PhD,64,4,54000,No
2083,Edith,Richard,2020+AC0-04+AC0-12,,Active,Contract,Temporary,Production       ,1981+AC0-05+AC0-16,Technician,Female,PhD,44,5,49500,No
2084,Dustin,Snow,2021+AC0-03+AC0-30,,Active,Contract,Full+AC0-Time,Production       ,1971+AC0-02+AC0-06,Assistant,Female,PhD,54,4,52200,No
2085,Layton,Goodwin,2019+AC0-05+AC0-05,2022+AC0-01+AC0-11,Active,Contract,Full+AC0-Time,Production       ,1999+AC0-07+AC0-12,Engineer,Female,Master's,26,6,55500,Yes
2086,Eliza,Munoz,2021+AC0-05+AC0-31,2021+AC0-11+AC0-12,Active,Contract,Part+AC0-Time,Production       ,1978+AC0-11+AC0-14,Laborer,Female,Master's,46,4,45000,Yes
2087,Arianna,Durham,2019+AC0-11+AC0-21,2020+AC0-06+AC0-24,Active,Part+AC0-Time,Full+AC0-Time,Production       ,1959+AC0-12+AC0-19,Laborer,Female,Master's,65,5,47250,Yes
2088,Lia,Orr,2019+AC0-07+AC0-19,,Active,Contract,Full+AC0-Time,Production       ,1960+AC0-05+AC0-27,Coordinator,Female,Bachelor's,65,6,34800,No
2089,Ethan,Rhodes,2018+AC0-12+AC0-29,2020+AC0-07+AC0-04,Active,Contract,Part+AC0-Time,Production       ,1966+AC0-06+AC0-04,Director,Female,Master's,59,6,43500,Yes
2090,Alexis,Nielsen,2023+AC0-01+AC0-12,,Active,Part+AC0-Time,Full+AC0-Time,Production       ,1942+AC0-10+AC0-30,Assistant,Female,Master's,82,2,39000,No
2091,Adalyn,Bass,2022+AC0-11+AC0-25,,Active,Contract,Part+AC0-Time,Production       ,1999+AC0-03+AC0-14,Locator,Female,Bachelor's,26,2,27600,No
2092,Hadley,Benson,2019+AC0-11+AC0-13,,Active,Part+AC0-Time,Full+AC0-Time,Production       ,1987+AC0-09+AC0-09,Laborer,Female,PhD,37,5,56700,No
2093,Carlee,Lang,2020+AC0-09+AC0-08,2022+AC0-08+AC0-24,Active,Contract,Temporary,Production       ,1948+AC0-05+AC0-06,Technician,Female,High School,77,4,26000,Yes
2094,Eli,Flores,2019+AC0-06+AC0-16,2021+AC0-09+AC0-07,Active,Part+AC0-Time,Part+AC0-Time,Production       ,1964+AC0-01+AC0-12,Groundman,Female,PhD,61,6,52200,Yes
2095,Lyric,Solomon,2023+AC0-07+AC0-14,2023+AC0-07+AC0-16,Active,Full+AC0-Time,Full+AC0-Time,Production       ,1997+AC0-10+AC0-19,Manager,Female,PhD,27,2,59400,Yes
2096,Jerome,Howard,2023+AC0-07+AC0-18,,Active,Contract,Full+AC0-Time,Production       ,1985+AC0-07+AC0-17,Construction Manager,Female,High School,40,2,33000,No
2097,Parker,Fritz,2018+AC0-12+AC0-06,2019+AC0-04+AC0-09,Active,Part+AC0-Time,Full+AC0-Time,Production       ,1964+AC0-02+AC0-25,Lineman,Female,Bachelor's,61,6,34800,Yes
2098,Phillip,Fuentes,2020+AC0-07+AC0-15,,Active,Part+AC0-Time,Temporary,Production       ,1950+AC0-05+AC0-19,Laborer,Female,PhD,75,5,56700,No
2099,Drake,Wiggins,2018+AC0-10+AC0-30,,Active,Full+AC0-Time,Part+AC0-Time,Production       ,1969+AC0-03+AC0-29,Vp,Female,PhD,56,6,52200,No
2100,Lucy,Santos,2022+AC0-09+AC0-13,,Active,Contract,Temporary,Production       ,1944+AC0-11+AC0-24,Coordinator,Female,Master's,80,2,34500,No
2101,Justice,Curry,2022+AC0-12+AC0-28,2023+AC0-05+AC0-13,Voluntarily Terminated,Full+AC0-Time,Temporary,Production       ,1964+AC0-12+AC0-13,Engineer,Female,PhD,60,2,55800,Yes
2102,Valeria,Zavala,2023+AC0-03+AC0-24,,Active,Part+AC0-Time,Part+AC0-Time,Production       ,1966+AC0-01+AC0-23,Driller,Female,PhD,59,2,41400,No
2103,Nola,Sellers,2020+AC0-10+AC0-02,,Active,Contract,Full+AC0-Time,Production       ,1986+AC0-12+AC0-25,Construction Manager,Female,High School,38,4,36000,No
2104,Andre,Fields,2020+AC0-09+AC0-14,,Active,Contract,Temporary,Production       ,1949+AC0-08+AC0-19,Laborer,Female,Bachelor's,75,4,36000,No
2105,Joel,Hanson,2020+AC0-01+AC0-19,,Active,Part+AC0-Time,Part+AC0-Time,Production       ,1960+AC0-01+AC0-27,Supervisor,Female,PhD,65,5,49500,No
2106,Tony,Mendoza,2019+AC0-04+AC0-14,2023+AC0-01+AC0-20,Active,Contract,Temporary,Production       ,1962+AC0-11+AC0-14,Foreman,Male,Bachelor's,62,6,34800,Yes
2107,Jacqueline,Black,2023+AC0-06+AC0-02,2023+AC0-07+AC0-24,Active,Contract,Temporary,Production       ,1943+AC0-12+AC0-27,Project Manager,Female,Bachelor's,81,2,39600,Yes
2108,Denise,Mccullough,2022+AC0-05+AC0-09,2023+AC0-01+AC0-03,Voluntarily Terminated,Part+AC0-Time,Temporary,Production       ,1978+AC0-09+AC0-19,Driller,Female,Master's,46,3,36750,Yes
2109,Zain,Tanner,2021+AC0-02+AC0-23,,Active,Part+AC0-Time,Part+AC0-Time,Production       ,1988+AC0-11+AC0-22,Tower Hand,Female,Master's,36,4,39000,No
2110,Richard,Deleon,2021+AC0-06+AC0-04,,Active,Contract,Temporary,Production       ,1948+AC0-05+AC0-13,Vp,Female,Bachelor's,77,4,31200,No
2111,Carmelo,Hayden,2022+AC0-03+AC0-29,2022+AC0-07+AC0-30,Active,Full+AC0-Time,Temporary,Production       ,1957+AC0-05+AC0-17,Lineman,Female,Master's,68,3,36750,Yes
2112,Emilio,Pierce,2019+AC0-07+AC0-30,2020+AC0-01+AC0-21,Active,Part+AC0-Time,Temporary,Production       ,1943+AC0-09+AC0-24,Technician,Female,High School,81,6,29000,Yes
2113,Emerson,Wood,2020+AC0-07+AC0-09,2022+AC0-12+AC0-10,Active,Part+AC0-Time,Full+AC0-Time,Production       ,1944+AC0-10+AC0-20,Clerk,Female,Master's,80,5,47250,Yes
2114,Abagail,Moran,2019+AC0-08+AC0-24,,Active,Contract,Part+AC0-Time,Production       ,1992+AC0-04+AC0-24,Project Manager,Female,High School,33,5,37500,No
2115,Nikhil,Cummings,2019+AC0-04+AC0-15,2023+AC0-05+AC0-10,Active,Contract,Part+AC0-Time,Production       ,1978+AC0-03+AC0-30,Engineer,Female,PhD,47,6,66600,Yes
2116,Stanley,Bowen,2021+AC0-08+AC0-21,,Active,Part+AC0-Time,Full+AC0-Time,Production       ,1946+AC0-09+AC0-03,Engineer,Female,Master's,78,3,48750,No
2117,Terrell,Hanna,2020+AC0-06+AC0-22,,Active,Full+AC0-Time,Full+AC0-Time,Production       ,1993+AC0-05+AC0-17,Laborer,Female,High School,32,5,31500,No
2118,Dale,Mendoza,2020+AC0-01+AC0-28,,Active,Part+AC0-Time,Temporary,Production       ,2000+AC0-11+AC0-06,Coordinator,Female,Bachelor's,24,5,33000,No
2119,Marcos,Carey,2019+AC0-03+AC0-29,,Active,Part+AC0-Time,Temporary,Production       ,1941+AC0-09+AC0-10,Foreman,Female,High School,83,6,29000,No
2120,Simeon,Pittman,2018+AC0-10+AC0-05,,Active,Contract,Full+AC0-Time,Production       ,1967+AC0-01+AC0-17,Lineman,Female,High School,58,6,29000,No
2121,Jenna,Cochran,2020+AC0-08+AC0-20,,Active,Part+AC0-Time,Full+AC0-Time,Production       ,1998+AC0-09+AC0-11,Splicer,Female,High School,26,4,26000,No
2122,Tia,Kent,2021+AC0-06+AC0-11,2022+AC0-11+AC0-14,Active,Full+AC0-Time,Temporary,Production       ,1975+AC0-10+AC0-21,Locator,Female,Master's,49,4,39000,Yes
2123,Chace,Farley,2021+AC0-09+AC0-10,,Active,Contract,Temporary,Production       ,1979+AC0-02+AC0-12,Project Manager,Female,Master's,46,3,51750,No
2124,Spencer,Hicks,2023+AC0-02+AC0-21,2023+AC0-07+AC0-09,Voluntarily Terminated,Contract,Temporary,Production       ,1950+AC0-08+AC0-09,Laborer,Female,PhD,74,2,48600,Yes
2125,Leslie,Zamora,2019+AC0-08+AC0-09,,Active,Full+AC0-Time,Part+AC0-Time,Production       ,2001+AC0-05+AC0-30,Project Manager,Female,PhD,24,5,67500,No
2126,Chasity,Kennedy,2021+AC0-03+AC0-08,2022+AC0-10+AC0-07,Active,Part+AC0-Time,Temporary,Production       ,1969+AC0-06+AC0-20,Helpdesk,Female,PhD,56,4,46800,Yes
2127,Makena,Benitez,2019+AC0-07+AC0-20,,Active,Contract,Part+AC0-Time,Production       ,1953+AC0-11+AC0-26,Foreman,Female,PhD,71,6,52200,No
2128,Remington,Walton,2023+AC0-03+AC0-27,,Active,Full+AC0-Time,Temporary,Production       ,1955+AC0-10+AC0-02,Foreman,Female,PhD,69,2,41400,No
2129,Raina,Best,2019+AC0-10+AC0-07,,Active,Part+AC0-Time,Temporary,Production       ,1988+AC0-02+AC0-02,Technician,Male,Bachelor's,37,5,33000,No
2130,Paulina,Henderson,2022+AC0-12+AC0-13,,Active,Contract,Part+AC0-Time,Production       ,1973+AC0-02+AC0-24,Tower Hand,Female,High School,52,2,23000,No
2131,Kaiya,Marsh,2020+AC0-06+AC0-06,2022+AC0-03+AC0-12,Voluntarily Terminated,Part+AC0-Time,Part+AC0-Time,Production       ,1951+AC0-03+AC0-12,Laborer,Female,High School,74,5,31500,Yes
2132,Scarlett,Brooks,2022+AC0-04+AC0-25,,Active,Full+AC0-Time,Full+AC0-Time,Production       ,1964+AC0-06+AC0-18,Technician,Female,Bachelor's,61,3,29400,No
2133,Makhi,Kramer,2020+AC0-07+AC0-28,,Active,Contract,Full+AC0-Time,Production       ,1974+AC0-08+AC0-20,Tower Hand,Female,Bachelor's,50,5,33000,No
2134,Beatrice,Faulkner,2022+AC0-02+AC0-28,2023+AC0-05+AC0-31,Active,Part+AC0-Time,Temporary,Production       ,2001+AC0-07+AC0-09,Foreman,Female,High School,24,3,24500,Yes
2135,Valeria,Mayo,2021+AC0-10+AC0-25,2023+AC0-02+AC0-18,Active,Contract,Part+AC0-Time,Production       ,1955+AC0-04+AC0-25,Technician,Female,High School,70,3,24500,Yes
2136,Darrell,Vaughan,2018+AC0-09+AC0-12,2020+AC0-07+AC0-11,Active,Part+AC0-Time,Part+AC0-Time,Production       ,1991+AC0-10+AC0-08,Labor,Female,Bachelor's,33,6,37200,Yes
2137,Carlos,Murphy,2022+AC0-12+AC0-31,2023+AC0-01+AC0-15,Future Start,Contract,Full+AC0-Time,Production       ,1962+AC0-02+AC0-21,Laborer,Female,Master's,63,2,40500,Yes
2138,Wilson,Sloan,2021+AC0-11+AC0-04,2023+AC0-06+AC0-10,Active,Contract,Temporary,Production       ,1966+AC0-08+AC0-11,Evp,Female,Bachelor's,58,3,29400,Yes
2139,Kaleb,Elliott,2020+AC0-05+AC0-05,,Active,Part+AC0-Time,Full+AC0-Time,Production       ,1968+AC0-03+AC0-30,Laborer,Female,Bachelor's,57,5,37800,No
2140,Harley,Jones,2020+AC0-12+AC0-08,,Active,Contract,Part+AC0-Time,Production       ,1969+AC0-08+AC0-22,Supervisor,Female,Bachelor's,55,4,31200,No
2141,Casey,Dixon,2018+AC0-09+AC0-29,2023+AC0-05+AC0-20,Active,Contract,Full+AC0-Time,Production       ,1946+AC0-07+AC0-25,Foreman,Female,PhD,79,6,52200,Yes
2142,Josue,Gentry,2020+AC0-01+AC0-09,2020+AC0-11+AC0-02,Active,Contract,Temporary,Production       ,1965+AC0-01+AC0-25,Engineer,Female,High School,60,5,35500,Yes
2143,Adelaide,Meyer,2020+AC0-07+AC0-01,2022+AC0-10+AC0-31,Future Start,Contract,Temporary,Production       ,1994+AC0-01+AC0-25,Coordinator,Female,PhD,31,5,49500,Yes
2144,Pierre,Craig,2022+AC0-08+AC0-25,,Active,Full+AC0-Time,Temporary,Production       ,1998+AC0-01+AC0-28,Laborer,Female,PhD,27,2,48600,No
2145,Leo,Hickman,2019+AC0-02+AC0-27,,Active,Full+AC0-Time,Full+AC0-Time,Production       ,1989+AC0-10+AC0-04,Coordinator,Female,High School,35,6,29000,No
2146,Frankie,Franklin,2019+AC0-12+AC0-25,2023+AC0-06+AC0-04,Voluntarily Terminated,Full+AC0-Time,Temporary,Production       ,1943+AC0-11+AC0-03,Model Assistant,Female,Master's,81,5,45750,Yes
2147,Vance,Cain,2020+AC0-08+AC0-14,2021+AC0-10+AC0-27,Active,Contract,Temporary,Production       ,1981+AC0-11+AC0-06,Lineman,Female,High School,43,4,26000,Yes
2148,Joel,Koch,2021+AC0-07+AC0-30,,Active,Full+AC0-Time,Full+AC0-Time,Production       ,1949+AC0-04+AC0-21,Splicer,Female,Master's,76,4,39000,No
2149,Cheyanne,Hess,2021+AC0-05+AC0-02,2023+AC0-06+AC0-27,Voluntarily Terminated,Full+AC0-Time,Temporary,Production       ,1997+AC0-03+AC0-26,Coordinator,Female,High School,28,4,26000,Yes
2150,Ishaan,Sheppard,2023+AC0-01+AC0-21,2023+AC0-03+AC0-29,Active,Full+AC0-Time,Full+AC0-Time,Production       ,1971+AC0-10+AC0-06,Splicer,Female,Master's,53,2,34500,Yes
2151,Areli,Mitchell,2021+AC0-01+AC0-20,2023+AC0-06+AC0-27,Active,Contract,Temporary,Production       ,1950+AC0-12+AC0-05,Engineer,Female,PhD,74,4,61200,Yes
2152,Alexis,Kirby,2020+AC0-10+AC0-07,,Active,Part+AC0-Time,Temporary,Production       ,1956+AC0-01+AC0-07,Project Manager,Female,Bachelor's,69,4,43200,No
2153,Alfred,Caldwell,2019+AC0-06+AC0-15,,Active,Contract,Part+AC0-Time,Production       ,1944+AC0-09+AC0-10,Model Assistant,Female,Master's,80,6,48000,No
2154,Julianna,Vang,2022+AC0-04+AC0-28,,Active,Part+AC0-Time,Temporary,Production       ,1975+AC0-09+AC0-08,Driller,Male,Master's,49,3,36750,No
2155,Arthur,Wilson,2019+AC0-06+AC0-29,2023+AC0-02+AC0-19,Voluntarily Terminated,Part+AC0-Time,Full+AC0-Time,Production       ,1942+AC0-02+AC0-24,Coordinator,Female,PhD,83,6,52200,Yes
2156,Ariel,Osborn,2018+AC0-09+AC0-11,2020+AC0-03+AC0-14,Active,Part+AC0-Time,Temporary,Production       ,1989+AC0-01+AC0-29,Manager,Female,PhD,36,6,70200,Yes
2157,Ansley,Arias,2020+AC0-05+AC0-15,2021+AC0-12+AC0-22,Active,Contract,Full+AC0-Time,Production       ,1950+AC0-02+AC0-02,Assistant,Female,High School,75,5,30500,Yes
2158,Melany,Stafford,2023+AC0-02+AC0-23,,Active,Full+AC0-Time,Full+AC0-Time,Production       ,1962+AC0-07+AC0-07,Foreman,Female,High School,63,2,23000,No
2159,Matias,Burns,2021+AC0-03+AC0-23,2022+AC0-03+AC0-22,Active,Full+AC0-Time,Temporary,Production       ,1983+AC0-05+AC0-31,Lineman,Female,High School,42,4,26000,Yes
2160,Aden,George,2022+AC0-11+AC0-07,2023+AC0-04+AC0-06,Active,Full+AC0-Time,Part+AC0-Time,Production       ,1988+AC0-05+AC0-22,Laborer,Female,Master's,37,2,40500,Yes
2161,Rodolfo,Franklin,2021+AC0-05+AC0-19,,Active,Contract,Full+AC0-Time,Production       ,1951+AC0-05+AC0-26,Engineer,Female,PhD,74,4,61200,No
2162,Juliet,Wall,2021+AC0-01+AC0-02,,Active,Full+AC0-Time,Temporary,Production       ,1970+AC0-04+AC0-05,Project Manager,Female,Bachelor's,55,4,43200,No
2163,London,Contreras,2019+AC0-03+AC0-26,,Active,Contract,Full+AC0-Time,Production       ,1966+AC0-11+AC0-19,Lineman,Female,High School,58,6,29000,No
